customerid,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cluster_id,country,first_purchase_date,last_purchase_date,PCA1,PCA2,business_segment,action_category,segment_description
15345,46,1,393.54,3,1,2,312,Need Attention,1,United Kingdom,2011-10-25 11:28:00,2011-10-25 11:28:00,-0.887413115202951,-0.4597334667494741,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17226,309,1,393.49,1,1,2,112,Lost,1,United Kingdom,2011-02-04 11:52:00,2011-02-04 11:52:00,-1.6080836749149778,0.7360926925557405,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14600,306,1,393.33,1,1,2,112,Lost,1,United Kingdom,2011-02-07 09:48:00,2011-02-07 09:48:00,-1.6045612665998803,0.7297802048888417,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14670,280,2,392.86,1,1,2,112,Lost,1,United Kingdom,2011-03-04 13:58:00,2011-03-04 14:13:00,-1.204433026135114,0.8283453283216092,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16010,246,3,392.4,1,2,2,122,Lost,1,United Kingdom,2010-12-12 12:18:00,2011-04-08 10:14:00,-0.8954099748823402,0.8562074045530806,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15837,65,1,391.98,3,1,2,312,Need Attention,1,United Kingdom,2011-10-06 09:01:00,2011-10-06 09:01:00,-1.0189826786587104,-0.2459506137043374,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16917,277,1,391.52,1,1,2,112,Lost,1,United Kingdom,2011-03-08 11:55:00,2011-03-08 11:55:00,-1.56883830531779,0.6652013109070432,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12982,243,1,390.54,1,1,2,112,Lost,1,United Kingdom,2011-04-11 11:51:00,2011-04-11 11:51:00,-1.5201908612918384,0.5815921014912411,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
18024,153,2,389.78,2,1,2,212,Hibernating,1,United Kingdom,2011-07-10 12:28:00,2011-07-10 12:40:00,-0.9784211260168864,0.4442356881732346,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17379,11,1,389.72,5,1,2,512,Recent Customers,0,United Kingdom,2011-11-28 13:56:00,2011-11-28 13:56:00,-0.3705070180970017,-1.3287521710995196,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
14752,44,1,389.64,3,1,2,312,Need Attention,1,United Kingdom,2011-10-27 11:55:00,2011-10-27 11:55:00,-0.8755122025607537,-0.4909182853060091,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13873,120,3,389.6,2,2,2,222,Hibernating,1,United Kingdom,2011-02-03 09:37:00,2011-08-12 10:08:00,-0.6262038837186856,0.4012306836798792,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13345,288,1,389.5,1,1,2,112,Lost,1,United Kingdom,2011-02-25 09:01:00,2011-02-25 09:01:00,-1.586108373309652,0.6879224371256528,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16250,261,2,389.44,1,1,2,112,Lost,1,United Kingdom,2010-12-01 09:59:00,2011-03-23 15:07:00,-1.1818244919139576,0.780787070295422,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15847,38,2,389.27,3,1,2,312,Need Attention,0,United Kingdom,2011-02-24 16:46:00,2011-11-01 14:41:00,-0.4544077397439501,-0.426881756515069,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
12690,206,1,389.01,1,1,2,112,Lost,1,France,2011-05-18 09:09:00,2011-05-18 09:09:00,-1.4592279686777647,0.4759157348371685,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15592,47,1,388.58,3,1,2,312,Need Attention,1,United Kingdom,2011-10-24 08:59:00,2011-10-24 08:59:00,-0.9014541566398636,-0.4509946105932263,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13899,16,2,388.52,4,1,2,412,Recent Customers,0,United Kingdom,2011-03-10 09:30:00,2011-11-23 13:40:00,-0.1381284301703973,-0.95396992783982,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
13856,169,3,388.5,2,2,2,222,Hibernating,1,United Kingdom,2011-05-20 13:13:00,2011-06-24 10:03:00,-0.7574234104776878,0.6157467769394132,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17438,254,1,388.45,1,1,2,112,Lost,1,United Kingdom,2011-03-31 10:26:00,2011-03-31 10:26:00,-1.5395729579421995,0.607596415250195,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14538,65,2,388.25,3,1,2,312,Need Attention,1,United Kingdom,2011-03-28 14:57:00,2011-10-06 10:31:00,-0.6566151151384969,-0.0943255831294672,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17817,4,3,387.68,5,2,2,522,Potential Loyalists,0,United Kingdom,2011-03-07 17:30:00,2011-12-05 14:39:00,0.588639992647371,-1.620507273632046,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
14420,99,1,387.52,2,1,2,212,Hibernating,1,United Kingdom,2011-09-01 18:07:00,2011-09-01 18:07:00,-1.1831207938177335,0.0133024850124291,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13673,19,2,387.44,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-07 15:40:00,2011-11-21 12:11:00,-0.2015268267917715,-0.851954556793162,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
17508,281,1,387.31,1,1,2,112,Lost,1,Greece,2011-03-04 08:10:00,2011-03-04 08:10:00,-1.5794085697046896,0.6703302942410329,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17595,12,2,386.69,5,1,2,512,Recent Customers,0,United Kingdom,2011-11-02 16:19:00,2011-11-27 16:08:00,-0.0378849977740026,-1.125747193416929,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
14114,274,2,386.53,1,1,2,112,Lost,1,United Kingdom,2011-01-13 11:05:00,2011-03-11 09:42:00,-1.2038705322664631,0.8087617980909321,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15664,51,1,386.43,3,1,2,312,Need Attention,1,United Kingdom,2011-10-20 10:57:00,2011-10-20 10:57:00,-0.9346543109386428,-0.4022681897367146,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17614,57,1,386.32,3,1,2,312,Need Attention,1,United Kingdom,2011-10-13 16:01:00,2011-10-13 16:01:00,-0.976502864808822,-0.3331462598240909,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14779,281,3,386.15,1,2,2,122,Lost,1,United Kingdom,2011-01-20 12:04:00,2011-03-04 12:42:00,-0.9536253215418748,0.9343831668943312,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13821,145,2,385.64,2,1,2,212,Hibernating,1,United Kingdom,2011-03-23 11:30:00,2011-07-18 09:49:00,-0.9630931632961864,0.4065387204935721,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17711,11,2,385.1,5,1,2,512,Recent Customers,0,United Kingdom,2011-02-23 11:32:00,2011-11-29 11:40:00,-0.0092574557163272,-1.1779858899715276,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
13919,59,2,384.81,3,1,2,312,Need Attention,1,Denmark,2011-08-10 10:15:00,2011-10-11 14:24:00,-0.6244157963242225,-0.1579790920073009,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17357,24,2,384.39,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-15 16:29:00,2011-11-15 16:30:00,-0.2905049429269996,-0.7133668404878662,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16204,23,1,384.18,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-16 13:40:00,2011-11-16 13:40:00,-0.6420590036155085,-0.8945422918031503,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
17205,54,1,384.08,3,1,2,312,Need Attention,1,United Kingdom,2011-10-17 12:46:00,2011-10-17 12:46:00,-0.9589651766701264,-0.3689269127755718,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16982,61,1,384.06,3,1,2,312,Need Attention,1,United Kingdom,2011-10-10 12:28:00,2011-10-10 12:28:00,-1.0047536227127638,-0.2929995488545306,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12733,234,1,383.95,1,1,2,112,Lost,1,USA,2011-04-19 16:19:00,2011-04-19 16:19:00,-1.513882764128912,0.5515849860797807,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13833,159,1,383.85,2,1,2,212,Hibernating,1,United Kingdom,2011-07-03 13:27:00,2011-07-03 13:27:00,-1.3671614521742717,0.3077979906371303,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17189,106,2,383.75,2,1,2,212,Hibernating,1,United Kingdom,2010-12-15 17:28:00,2011-08-25 19:39:00,-0.8467001523117754,0.2077408335665471,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12515,353,1,383.7,1,1,2,112,Lost,1,Italy,2010-12-21 15:43:00,2010-12-21 15:43:00,-1.6706997335173854,0.8110791424475196,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15440,55,3,383.68,3,2,2,322,Need Attention,2,United Kingdom,2011-05-15 11:30:00,2011-10-16 12:16:00,-0.3391391777348831,-0.0927403576258547,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
