customerid,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cluster_id,country,first_purchase_date,last_purchase_date,PCA1,PCA2
15656,45,4,748.5,3,3,3,333,Loyal Customers,2,United Kingdom,2011-02-28 15:32:00,2011-10-25 14:56:00,0.25417679593738995,0.11083700863400703
16859,145,2,747.81,2,1,3,213,Hibernating,1,United Kingdom,2011-03-23 13:39:00,2011-07-18 12:19:00,-0.649680486725812,0.6472745776684562
14201,60,7,747.44,3,4,3,343,Loyal Customers,2,United Kingdom,2010-12-15 13:25:00,2011-10-10 13:27:00,0.5709814248742973,0.46902452234635866
17387,20,2,746.81,4,1,3,413,Recent Customers,0,United Kingdom,2011-11-06 11:25:00,2011-11-20 11:00:00,0.0904121635395499,-0.5824671821441886
14050,32,2,746.36,4,1,3,413,Recent Customers,0,United Kingdom,2011-08-25 13:46:00,2011-11-08 10:00:00,-0.08253066340184476,-0.29615681911367475
17034,16,3,745.52,4,2,3,423,Potential Loyalists,0,United Kingdom,2011-02-25 10:10:00,2011-11-23 15:14:00,0.43062544583977186,-0.6070083329104763
13950,11,4,745.06,5,3,3,533,Loyal Customers,0,United Kingdom,2011-04-07 11:29:00,2011-11-28 14:44:00,0.7652995316404955,-0.7426801194792371
14790,17,4,745.06,4,3,3,433,Loyal Customers,0,United Kingdom,2011-03-31 11:49:00,2011-11-23 09:28:00,0.6104126701340303,-0.48564123544413285
13236,25,2,744.85,4,1,3,413,Recent Customers,0,United Kingdom,2011-08-25 08:58:00,2011-11-15 12:50:00,0.00758289692711048,-0.44803072261543697
13354,71,1,743.53,3,1,3,313,Need Attention,1,United Kingdom,2011-09-29 13:17:00,2011-09-29 13:17:00,-0.7492380913665844,0.0419335397225187
16730,52,3,743.11,3,2,3,323,Need Attention,2,United Kingdom,2011-01-24 14:01:00,2011-10-18 14:11:00,-0.00526949531597709,0.11264891432108816
12374,25,1,742.93,4,1,3,413,Recent Customers,0,Austria,2011-11-14 15:37:00,2011-11-14 15:37:00,-0.360528811066069,-0.6040678961788035
16891,2,5,742.43,5,3,3,533,Loyal Customers,0,United Kingdom,2010-12-03 11:35:00,2011-12-08 11:15:00,1.45816242613991,-1.5530464274067342
12465,17,2,742.19,4,1,3,413,Recent Customers,0,Belgium,2011-06-23 13:37:00,2011-11-22 16:34:00,0.146358977145968,-0.6824458784662188
14662,29,4,741.37,4,3,3,433,Loyal Customers,2,United Kingdom,2011-01-27 17:41:00,2011-11-11 12:13:00,0.4129273180189871,-0.16361635688756573
13753,288,1,741.26,1,1,3,113,Lost,1,United Kingdom,2011-02-25 12:48:00,2011-02-25 12:48:00,-1.2815717159301916,0.9218405225638991
13900,183,3,740.95,1,2,3,123,Lost,2,United Kingdom,2011-03-22 10:13:00,2011-06-09 19:26:00,-0.4820993366592636,0.9006145684861271
17692,127,4,740.94,2,3,3,233,At Risk,2,United Kingdom,2010-12-15 13:37:00,2011-08-04 14:01:00,-0.1415626682095496,0.7559076593587397
15252,36,2,740.78,3,1,3,313,Need Attention,0,United Kingdom,2011-06-09 14:15:00,2011-11-03 13:30:00,-0.12978864997815356,-0.22635744528365173
12603,22,1,739.2,4,1,3,413,Recent Customers,0,Germany,2011-11-18 10:42:00,2011-11-18 10:42:00,-0.31607832338838265,-0.6836205901279863
14756,15,1,738.96,4,1,3,413,Recent Customers,0,United Kingdom,2011-11-24 18:13:00,2011-11-24 18:13:00,-0.17760291314975607,-0.913797514679457
12976,212,1,738.6,1,1,3,113,Lost,1,United Kingdom,2011-05-12 09:55:00,2011-05-12 09:55:00,-1.1667131972970135,0.727097272660029
17461,23,3,735.82,4,2,3,423,Potential Loyalists,0,United Kingdom,2011-11-10 12:01:00,2011-11-17 10:21:00,0.2926956928647022,-0.3931649201308979
15074,105,1,735.67,2,1,3,213,Hibernating,1,United Kingdom,2011-08-26 14:45:00,2011-08-26 14:45:00,-0.9020168633855228,0.283257467256106
15045,152,2,735.66,2,1,3,213,Hibernating,1,United Kingdom,2011-03-27 11:44:00,2011-07-11 11:33:00,-0.6753265768888532,0.6710046653254486
15215,47,3,734.94,3,2,3,323,Need Attention,2,United Kingdom,2011-09-04 12:24:00,2011-10-24 11:41:00,0.02734822160017753,0.04581071744184667
15525,2,3,734.37,5,2,3,523,Potential Loyalists,0,United Kingdom,2010-12-01 13:17:00,2011-12-07 14:43:00,1.086104191014373,-1.7121149735440135
16146,157,3,734.13,2,2,3,223,Hibernating,2,United Kingdom,2011-04-21 15:25:00,2011-07-05 14:20:00,-0.42828407416625713,0.8006770706845754
17979,36,4,732.41,3,3,3,333,Loyal Customers,2,United Kingdom,2011-03-25 11:34:00,2011-11-04 12:05:00,0.3270568797445129,-0.035089474808893094
13575,23,5,732.07,4,3,3,433,Loyal Customers,2,United Kingdom,2011-06-16 14:24:00,2011-11-16 13:14:00,0.6571658876290094,-0.23992483447782006
16099,50,3,731.9,3,2,3,323,Need Attention,2,United Kingdom,2011-04-28 08:34:00,2011-10-20 13:13:00,0.0022270523641405716,0.08273528040717051
16491,47,1,731.5,3,1,3,313,Need Attention,0,United Kingdom,2011-10-24 10:18:00,2011-10-24 10:18:00,-0.602075131889578,-0.22103816169618326
14778,127,2,730.86,2,1,3,213,Hibernating,1,United Kingdom,2011-02-04 11:43:00,2011-08-04 15:23:00,-0.6102748659180706,0.555524765643973
13736,5,2,729.8,5,1,3,513,Recent Customers,0,United Kingdom,2011-03-24 13:04:00,2011-12-04 15:19:00,0.5580552178479972,-1.3850186061279885
12468,188,2,729.54,1,1,3,113,Lost,1,Germany,2011-01-27 13:29:00,2011-06-05 11:36:00,-0.760001856848318,0.8019227204026231
16261,17,4,728.54,4,3,3,433,Loyal Customers,0,United Kingdom,2011-04-07 19:05:00,2011-11-22 17:23:00,0.5997954607064082,-0.4937964352922473
17666,4,2,728.16,5,1,3,513,Recent Customers,0,United Kingdom,2011-10-05 11:06:00,2011-12-06 09:06:00,0.6266364325924545,-1.5014170196030043
13077,1,4,728.02,5,3,3,533,Loyal Customers,0,United Kingdom,2010-12-08 14:59:00,2011-12-08 19:24:00,1.4387927728582115,-1.8869556418550932
13623,31,5,727.74,4,3,3,433,Loyal Customers,2,United Kingdom,2011-02-15 13:08:00,2011-11-09 12:00:00,0.5444629277071061,-0.059710455716740884
14055,106,1,725.64,2,1,3,213,Hibernating,1,United Kingdom,2011-08-25 15:04:00,2011-08-25 15:04:00,-0.9121038583436857,0.28421713432488566
16140,66,2,725.18,3,1,3,313,Need Attention,2,United Kingdom,2010-12-03 14:40:00,2011-10-05 12:15:00,-0.36668747666069706,0.14231656747858681
12723,4,5,725.07,5,3,3,533,Loyal Customers,0,France,2011-10-05 15:52:00,2011-12-06 10:19:00,1.251824623637831,-1.2378212171193053
15636,90,2,724.76,2,1,3,213,Hibernating,2,United Kingdom,2011-03-02 14:50:00,2011-09-11 11:17:00,-0.4839169322811055,0.3361960400375867
12475,54,1,723.38,3,1,3,313,Need Attention,1,Germany,2011-10-17 10:10:00,2011-10-17 10:10:00,-0.659362868975794,-0.13879895769851114
17521,30,3,723.21,4,2,3,423,Potential Loyalists,2,United Kingdom,2011-05-24 15:14:00,2011-11-10 11:22:00,0.18674467590728167,-0.23720654491686002
15272,57,2,721.94,3,1,3,313,Need Attention,2,United Kingdom,2011-09-14 16:36:00,2011-10-13 12:59:00,-0.3137046893366777,0.049242955790318205
14869,9,2,721.45,5,1,3,513,Recent Customers,0,United Kingdom,2011-08-28 16:09:00,2011-12-01 12:36:00,0.3574720385194765,-1.0653732040424335
15584,24,4,720.86,4,3,3,433,Loyal Customers,2,United Kingdom,2011-06-30 16:39:00,2011-11-16 10:55:00,0.4692895823911243,-0.2894002857279676
18062,173,3,720.52,2,2,3,223,Hibernating,2,United Kingdom,2011-01-06 10:03:00,2011-06-19 14:47:00,-0.47399236973160314,0.8550207161638299
16023,46,3,719.81,3,2,3,323,Need Attention,2,United Kingdom,2011-03-18 13:32:00,2011-10-24 16:34:00,0.025540941807291363,0.02489858470410166
15274,4,2,716.57,5,1,3,513,Recent Customers,0,United Kingdom,2011-11-21 14:17:00,2011-12-05 16:57:00,0.6190391884691776,-1.5072525496019744
12535,92,2,716.35,2,1,3,213,Hibernating,2,France,2011-06-06 12:47:00,2011-09-09 08:48:00,-0.4977480910397872,0.3457328090686633
15400,92,5,716.2,2,3,3,233,At Risk,2,United Kingdom,2011-03-06 11:27:00,2011-09-08 13:57:00,0.12935456610931573,0.6107991348367303
17029,111,2,716.0,2,1,3,213,Hibernating,1,United Kingdom,2011-04-17 10:57:00,2011-08-21 11:06:00,-0.5689926824281507,0.46340335559023876
17888,21,8,716.0,4,4,3,443,Champions,2,United Kingdom,2010-12-17 13:56:00,2011-11-18 13:45:00,1.046783775792657,-0.14805877272090537
15330,32,2,714.96,4,1,3,413,Recent Customers,0,United Kingdom,2011-10-10 12:30:00,2011-11-07 17:50:00,-0.10288269891393557,-0.31178945008403286
15757,66,2,714.42,3,1,3,313,Need Attention,2,United Kingdom,2011-05-06 11:40:00,2011-10-05 12:14:00,-0.3737657349276937,0.13687967644451265
18035,36,3,713.89,3,2,3,323,Need Attention,2,United Kingdom,2011-10-27 17:48:00,2011-11-04 12:39:00,0.11301589415172865,-0.12976125568647653
12616,95,2,713.3,2,1,3,213,Hibernating,2,France,2011-02-15 14:17:00,2011-09-05 15:17:00,-0.5118963239542904,0.36430763781283265
13169,64,2,712.88,3,1,3,313,Need Attention,2,United Kingdom,2011-04-01 14:24:00,2011-10-07 12:11:00,-0.36321091062946204,0.11688320323378329
13147,10,4,712.8,5,3,3,533,Loyal Customers,0,United Kingdom,2011-09-01 12:28:00,2011-11-29 13:59:00,0.7775785038256121,-0.8139387551471744
17761,33,1,712.78,4,1,3,413,Recent Customers,0,United Kingdom,2011-11-07 10:23:00,2011-11-07 10:23:00,-0.4826219543889308,-0.4490736431666805
13416,44,2,712.5,3,1,3,313,Need Attention,2,United Kingdom,2011-09-19 14:43:00,2011-10-27 08:56:00,-0.22299324035382073,-0.11642465082623377
13587,64,1,712.4,3,1,3,313,Need Attention,1,United Kingdom,2011-10-07 12:31:00,2011-10-07 12:31:00,-0.7304193735481902,-0.0384601774695864
17642,120,2,712.29,2,1,3,213,Hibernating,1,United Kingdom,2011-06-16 12:55:00,2011-08-12 09:11:00,-0.6009777579891667,0.5105119134769792
15855,137,5,712.24,2,3,3,233,At Risk,2,United Kingdom,2011-03-21 12:32:00,2011-07-26 10:20:00,-0.024027838289312254,0.8589680749519183
13705,8,3,711.86,5,2,3,523,Potential Loyalists,0,United Kingdom,2010-12-01 10:29:00,2011-12-02 12:32:00,0.6516955985314162,-1.026987862742005
17179,178,3,711.79,2,2,3,223,Hibernating,2,United Kingdom,2010-12-13 14:24:00,2011-06-14 16:48:00,-0.4905865813022959,0.8685468907189922
13249,92,3,711.41,2,2,3,223,Hibernating,2,United Kingdom,2011-03-23 15:26:00,2011-09-08 13:26:00,-0.2407123650716608,0.4532601320071285
14867,186,3,710.28,1,2,3,123,Lost,2,United Kingdom,2011-01-07 16:34:00,2011-06-07 11:39:00,-0.5082941414503682,0.8954919879237455
16362,32,5,709.99,4,3,3,433,Loyal Customers,2,United Kingdom,2011-09-09 14:47:00,2011-11-07 13:01:00,0.521016179375964,-0.049183983456409355
14127,123,3,709.71,2,2,3,223,Hibernating,2,United Kingdom,2011-02-02 12:26:00,2011-08-09 10:49:00,-0.35173915577585124,0.6347619954922202
16136,60,3,709.38,3,2,3,323,Need Attention,2,United Kingdom,2011-03-07 09:52:00,2011-10-11 09:10:00,-0.08096704377914768,0.18487384493318412
15951,9,2,708.22,5,1,3,513,Recent Customers,0,United Kingdom,2011-02-27 11:57:00,2011-12-01 08:34:00,0.34870848739961907,-1.0721045877689022
16449,198,2,707.69,1,1,3,113,Lost,1,United Kingdom,2011-03-04 12:15:00,2011-05-26 10:25:00,-0.7940949459278992,0.8235477145259605
12453,134,1,707.09,2,1,3,213,Hibernating,1,Austria,2011-07-28 14:08:00,2011-07-28 14:08:00,-1.0131593908284733,0.4221546501574209
16309,106,2,706.57,2,1,3,213,Hibernating,1,United Kingdom,2011-04-13 11:46:00,2011-08-25 15:35:00,-0.5578242959019166,0.42962967887731035
14126,8,3,706.13,5,2,3,523,Potential Loyalists,0,United Kingdom,2011-11-29 12:21:00,2011-12-02 11:45:00,0.6478689151058546,-1.0299271819956812
16364,12,2,705.79,5,1,3,513,Recent Customers,0,United Kingdom,2011-07-25 14:35:00,2011-11-28 11:27:00,0.24685847394339128,-0.9070324799951595
16882,67,3,705.12,3,2,3,323,Need Attention,2,United Kingdom,2011-01-26 17:43:00,2011-10-04 10:42:00,-0.12531692551676596,0.251550103736081
16015,4,3,704.55,5,2,3,523,Potential Loyalists,0,United Kingdom,2011-10-21 12:56:00,2011-12-06 10:58:00,0.8713416161842523,-1.4033609271229859
17934,52,2,704.25,3,1,3,313,Need Attention,2,United Kingdom,2011-10-12 10:50:00,2011-10-19 11:16:00,-0.2910138238563547,-0.016929814208727217
12612,74,1,704.04,2,1,3,213,Hibernating,1,Germany,2011-09-26 15:35:00,2011-09-26 15:35:00,-0.7906728296844184,0.04796343968127842
17974,25,3,703.99,4,2,3,423,Potential Loyalists,0,United Kingdom,2011-05-04 11:50:00,2011-11-15 11:37:00,0.24118082385951572,-0.35850624086035976
12883,25,4,703.47,4,3,3,433,Loyal Customers,2,United Kingdom,2011-09-11 15:18:00,2011-11-15 09:32:00,0.44274484345475673,-0.27341816009736314
15103,31,2,703.36,4,1,3,413,Recent Customers,0,United Kingdom,2011-09-14 13:54:00,2011-11-08 14:53:00,-0.09887318049094763,-0.33724588067996514
16997,288,3,702.0,1,2,3,123,Lost,1,United Kingdom,2011-01-18 11:51:00,2011-02-24 17:28:00,-0.6801367916673868,1.1671911694840769
14179,41,2,701.57,3,1,3,313,Need Attention,0,United Kingdom,2011-10-18 14:00:00,2011-10-30 12:07:00,-0.20395782862298037,-0.16578407441488366
14198,18,4,701.4,4,3,3,433,Loyal Customers,0,United Kingdom,2011-04-14 14:54:00,2011-11-21 16:35:00,0.5611661047033759,-0.4733286894350151
14356,80,2,701.23,2,1,3,213,Hibernating,2,United Kingdom,2011-09-19 14:43:00,2011-09-21 09:18:00,-0.4550758170269796,0.2503957505009569
13238,17,4,700.73,4,3,3,433,Loyal Customers,0,United Kingdom,2010-12-14 14:37:00,2011-11-22 15:37:00,0.5813671754796902,-0.507951411692256
17734,54,3,700.63,3,2,3,323,Need Attention,2,United Kingdom,2011-04-20 10:04:00,2011-10-17 12:33:00,-0.047291318670663905,0.11472180319334216
17812,13,4,699.81,5,3,3,533,Loyal Customers,0,United Kingdom,2010-12-06 15:27:00,2011-11-27 11:47:00,0.6767467377653734,-0.6677464490792883
17423,46,2,698.41,3,1,3,313,Need Attention,2,United Kingdom,2011-05-06 09:14:00,2011-10-24 13:36:00,-0.24906164797119898,-0.09612204700393666
14829,29,4,697.55,4,3,3,433,Loyal Customers,2,United Kingdom,2010-12-02 16:12:00,2011-11-10 16:16:00,0.38407921346554225,-0.1857749155442856
17472,191,3,697.54,1,2,3,123,Lost,2,United Kingdom,2011-02-13 14:40:00,2011-06-01 14:57:00,-0.5269435845959926,0.9056369720434785
15800,107,2,696.89,2,1,3,213,Hibernating,1,United Kingdom,2011-04-07 12:39:00,2011-08-24 14:23:00,-0.5679093160688617,0.4305098606727538
15700,172,2,696.68,2,1,3,213,Hibernating,1,United Kingdom,2011-06-19 15:36:00,2011-06-20 16:53:00,-0.7480343336154057,0.7290857192141605
14009,198,2,695.61,1,1,3,113,Lost,1,United Kingdom,2011-05-18 13:00:00,2011-05-25 15:47:00,-0.8022468568872658,0.8172861385938976
14959,64,4,695.42,3,3,3,333,Loyal Customers,2,United Kingdom,2011-02-16 13:00:00,2011-10-06 18:23:00,0.08727422919180747,0.3032656855667263
17884,4,4,695.07,5,3,3,533,Loyal Customers,0,United Kingdom,2010-12-03 12:11:00,2011-12-06 11:33:00,1.066841404654737,-1.322930851562268
15304,61,8,694.4,3,4,3,343,Loyal Customers,2,United Kingdom,2010-12-06 11:42:00,2011-10-10 10:23:00,0.6364949624651423,0.4976165804157922
12925,5,2,694.05,5,1,3,513,Recent Customers,0,United Kingdom,2011-09-26 11:05:00,2011-12-05 11:11:00,0.5342734531102085,-1.4032856512964613
15053,5,3,693.95,5,2,3,523,Potential Loyalists,0,United Kingdom,2011-03-03 12:06:00,2011-12-05 12:08:00,0.7945175020638024,-1.2932939788222586
14643,170,2,693.81,2,1,3,213,Hibernating,1,United Kingdom,2010-12-16 17:53:00,2011-06-22 14:41:00,-0.7455469714999823,0.72021299548784
12410,309,2,693.33,1,1,3,113,Lost,1,Switzerland,2011-02-04 10:38:00,2011-02-04 10:39:00,-0.9731285994985089,1.097095304948936
13601,45,2,693.32,3,1,3,313,Need Attention,2,United Kingdom,2011-05-12 16:52:00,2011-10-25 17:31:00,-0.2443096348354184,-0.11241581362637974
14111,14,4,692.85,4,3,3,433,Loyal Customers,0,United Kingdom,2011-04-12 11:36:00,2011-11-25 13:44:00,0.6456590472232021,-0.6276445185260384
17198,24,3,692.22,4,2,3,423,Potential Loyalists,0,United Kingdom,2010-12-03 14:54:00,2011-11-16 10:39:00,0.24818007577762713,-0.3895014783495202
17733,39,2,692.19,3,1,3,313,Need Attention,0,United Kingdom,2011-03-23 09:54:00,2011-11-01 08:16:00,-0.1916931648273221,-0.20160914722793702
14880,77,3,690.59,2,2,3,223,Hibernating,2,United Kingdom,2011-02-24 12:27:00,2011-09-23 13:42:00,-0.18758607499582658,0.3309543192654727
16212,19,2,690.34,4,1,3,413,Recent Customers,0,United Kingdom,2011-03-01 12:51:00,2011-11-20 13:00:00,0.07182054588531585,-0.6419933172287337
17796,40,4,690.0,3,3,3,333,Loyal Customers,2,United Kingdom,2010-12-05 12:23:00,2011-10-30 15:38:00,0.2596000903318489,0.008292824101227074
18085,330,2,689.95,1,1,3,113,Lost,1,United Kingdom,2010-12-01 12:08:00,2011-01-13 15:17:00,-1.0004808971105195,1.1368700393860336
13023,64,2,689.9,3,1,3,313,Need Attention,2,United Kingdom,2011-08-02 09:34:00,2011-10-06 16:27:00,-0.37872517880391304,0.10496651662018727
15181,66,3,689.48,3,2,3,323,Need Attention,2,United Kingdom,2011-03-15 12:03:00,2011-10-04 13:58:00,-0.1302778171183505,0.23400077317146975
17502,9,4,689.1,5,3,3,533,Loyal Customers,0,United Kingdom,2011-11-10 16:39:00,2011-11-30 13:13:00,0.7979763250060141,-0.8866571291731784
13799,117,2,688.86,2,1,3,213,Hibernating,1,United Kingdom,2011-02-18 14:18:00,2011-08-15 12:07:00,-0.6072238533443637,0.4824321670263223
16642,5,2,688.33,5,1,3,513,Recent Customers,0,United Kingdom,2011-05-16 12:35:00,2011-12-05 11:31:00,0.5303551861163597,-1.406295316935153
18196,95,2,686.63,2,1,3,213,Hibernating,1,United Kingdom,2011-02-22 16:13:00,2011-09-05 16:22:00,-0.5299389574636809,0.3504488849024343
12658,19,1,686.05,4,1,3,413,Recent Customers,0,Germany,2011-11-21 10:22:00,2011-11-21 10:22:00,-0.2980204597225539,-0.7993587840447488
15038,59,6,685.74,3,3,3,333,Loyal Customers,2,United Kingdom,2010-12-05 10:54:00,2011-10-12 11:33:00,0.4156741379553649,0.3761331910998751
16122,73,4,684.42,2,3,3,233,At Risk,2,United Kingdom,2010-12-08 11:41:00,2011-09-27 15:34:00,0.03018846380596215,0.37967456507705605
15669,40,4,684.34,3,3,3,333,Loyal Customers,2,United Kingdom,2011-03-21 09:13:00,2011-10-30 16:03:00,0.2557002754728094,0.005297331758072242
17874,185,6,683.46,1,3,3,133,At Risk,2,United Kingdom,2011-03-29 11:25:00,2011-06-07 12:54:00,-0.01809604050052592,1.0921584129309652
14222,177,1,683.17,2,1,3,213,Hibernating,1,United Kingdom,2011-06-15 16:42:00,2011-06-15 16:42:00,-1.1350794406654807,0.5849276839332163
15582,25,3,682.91,4,2,3,423,Potential Loyalists,0,United Kingdom,2011-05-03 13:36:00,2011-11-15 09:55:00,0.22678674686343375,-0.36956249583323414
17341,157,3,682.29,2,2,3,223,Hibernating,2,United Kingdom,2010-12-08 12:46:00,2011-07-06 12:33:00,-0.46295811594454195,0.7740435430922771
18135,29,5,681.91,4,3,3,433,Loyal Customers,2,United Kingdom,2011-06-02 14:04:00,2011-11-10 19:32:00,0.5383182439935179,-0.12428024346302312
17397,22,2,681.41,4,1,3,413,Recent Customers,0,United Kingdom,2011-11-17 13:58:00,2011-11-17 14:08:00,0.012267222491549115,-0.558128259956551
12478,4,1,680.99,5,1,3,513,Recent Customers,0,Greece,2011-12-06 09:56:00,2011-12-06 09:56:00,0.22803622417525413,-1.680872758630507
18082,26,1,680.84,4,1,3,413,Recent Customers,0,United Kingdom,2011-11-14 12:45:00,2011-11-14 12:45:00,-0.4162691074423116,-0.6118840512458058
13524,41,5,680.18,3,3,3,333,Loyal Customers,2,United Kingdom,2011-05-04 12:26:00,2011-10-30 12:34:00,0.4085838303489094,0.08809778231424133
16872,77,3,680.02,2,2,3,223,Hibernating,2,United Kingdom,2011-06-08 14:32:00,2011-09-23 16:05:00,-0.19488883882149532,0.3253449829471207
15322,86,1,679.68,2,1,3,213,Hibernating,1,United Kingdom,2011-09-15 09:34:00,2011-09-15 09:34:00,-0.864041346909331,0.12924596851378442
13430,19,2,679.45,4,1,3,413,Recent Customers,0,United Kingdom,2011-09-14 14:26:00,2011-11-21 08:19:00,0.06429218876203566,-0.6477759343360687
14788,7,2,679.44,5,1,3,513,Recent Customers,0,United Kingdom,2011-11-13 15:52:00,2011-12-02 17:06:00,0.4143064500155718,-1.228650867077885
13925,93,4,678.25,2,3,3,233,At Risk,2,United Kingdom,2011-07-28 12:09:00,2011-09-08 12:47:00,-0.06548437059199061,0.5280375186129999
13548,96,2,678.16,2,1,3,213,Hibernating,1,United Kingdom,2011-04-10 11:35:00,2011-09-04 14:50:00,-0.5397742822838533,0.35250422036389895
13388,131,2,677.1,2,1,3,213,Hibernating,1,United Kingdom,2011-07-31 12:52:00,2011-07-31 12:52:00,-0.6582050247250099,0.5472452506291468
13040,9,2,676.99,5,1,3,513,Recent Customers,0,United Kingdom,2011-11-06 13:53:00,2011-12-01 10:38:00,0.3273557282083488,-1.0885058860291055
16377,267,1,676.2,1,1,3,113,Lost,1,United Kingdom,2011-03-17 15:41:00,2011-03-17 15:41:00,-1.296249579749685,0.8406070546061816
15626,75,2,675.8,2,1,3,213,Hibernating,2,United Kingdom,2011-01-14 10:10:00,2011-09-26 10:03:00,-0.4482258150861306,0.19657026875973355
17462,60,2,675.69,3,1,3,313,Need Attention,2,United Kingdom,2011-02-28 17:01:00,2011-10-10 13:56:00,-0.36431700486538665,0.057134257397189664
15574,178,4,675.64,2,3,3,233,At Risk,2,United Kingdom,2010-12-02 15:46:00,2011-06-15 12:01:00,-0.3133512946577658,0.9349477937808242
18156,13,2,675.64,5,1,3,513,Recent Customers,0,United Kingdom,2010-12-05 12:29:00,2011-11-27 12:24:00,0.1978789356271984,-0.8759299785700392
12942,131,3,675.6,2,2,3,223,Hibernating,2,United Kingdom,2010-12-09 09:34:00,2011-07-31 14:39:00,-0.39894277576160886,0.6564827913151914
13607,40,1,675.51,3,1,3,313,Need Attention,0,United Kingdom,2011-10-30 16:17:00,2011-10-30 16:17:00,-0.579564196264847,-0.3499249164779284
13325,82,1,675.3,2,1,3,213,Hibernating,1,United Kingdom,2011-09-19 10:36:00,2011-09-19 10:36:00,-0.8491225790586758,0.09705705092230331
17994,122,4,674.89,2,3,3,233,At Risk,2,United Kingdom,2011-02-22 11:02:00,2011-08-10 11:41:00,-0.17055094400173548,0.6966902139544107
13838,6,4,674.82,5,3,3,533,Loyal Customers,0,United Kingdom,2010-12-05 10:45:00,2011-12-04 11:00:00,0.9243109688349771,-1.1203815965943815
13355,122,1,674.7,2,1,3,213,Hibernating,1,United Kingdom,2011-08-09 14:48:00,2011-08-09 14:48:00,-0.9997999532071901,0.34608851120763456
